run_id,submit_time,rel_date,cr_count,cfd_count,npi_count,reserved_time,completed_time,tests_run
7147,1/20/23 5:29,06/15/23,38,15,12,1/21/23 9:07,1/21/23 9:57,"['script8', 'script9', 'script9', 'script6', 'script5', 'script9', 'script8', 'script8', 'script2', 'script8', 'script6']"
7148,4/22/23 16:31,06/15/23,38,11,12,4/28/23 16:05,4/28/23 17:25,"['script9', 'script1', 'script6', 'script7', 'script2', 'script3', 'script7', 'script4', 'script3', 'script5', 'script2', 'script4', 'script9', 'script8', 'script10', 'script8', 'script5', 'script3', 'script1', 'script3', 'script7', 'script5', 'script7', 'script6', 'script7', 'script9', 'script10', 'script9', 'script8', 'script3', 'script1', 'script3', 'script6', 'script3', 'script4', 'script3']"
7149,7/18/23 1:06,01/15/24,41,10,12,7/25/23 11:06,7/25/23 12:42,"['script1', 'script5', 'script8', 'script8', 'script6', 'script9', 'script5', 'script10', 'script3', 'script10', 'script5', 'script2', 'script2', 'script6', 'script10', 'script7', 'script9', 'script3', 'script8', 'script3', 'script8', 'script7', 'script1', 'script8', 'script5', 'script6', 'script5', 'script5', 'script2', 'script5', 'script3', 'script8', 'script3', 'script9', 'script2', 'script10', 'script1', 'script6', 'script9', 'script2', 'script1', 'script6', 'script5', 'script9', 'script10', 'script8']"
7150,10/25/23 1:16,01/15/24,107,15,12,10/29/23 12:12,10/29/23 13:21,"['script6', 'script2', 'script9', 'script10', 'script4', 'script7', 'script8', 'script4', 'script4', 'script8', 'script4', 'script8', 'script4', 'script1', 'script4', 'script8', 'script2', 'script8', 'script2']"
7151,3/26/23 18:14,06/15/23,38,14,10,4/2/23 10:25,4/2/23 12:19,"['script4', 'script1', 'script3', 'script10', 'script5', 'script3', 'script10', 'script2', 'script6', 'script9', 'script4', 'script7', 'script6', 'script5', 'script8', 'script5', 'script7', 'script9', 'script7', 'script6', 'script7', 'script2', 'script8', 'script6', 'script2', 'script5', 'script10', 'script7', 'script8', 'script8', 'script3', 'script4']"
7152,5/10/23 20:06,06/15/23,21,12,10,5/15/23 9:45,5/15/23 10:48,"['script4', 'script10', 'script8', 'script10', 'script1', 'script3', 'script1', 'script4', 'script3', 'script3', 'script9', 'script7', 'script1', 'script3', 'script2', 'script5', 'script1', 'script2', 'script4', 'script2', 'script5', 'script7', 'script1', 'script10']"
7153,4/25/23 21:06,06/15/23,93,12,13,4/28/23 11:17,4/28/23 12:37,"['script2', 'script2', 'script9', 'script6', 'script3', 'script10', 'script4', 'script8', 'script2', 'script7', 'script10', 'script7', 'script2', 'script10', 'script7', 'script1']"
7154,4/4/23 8:25,06/15/23,55,11,14,4/5/23 10:47,4/5/23 11:57,"['script2', 'script7', 'script1', 'script6', 'script1', 'script6', 'script4', 'script6']"
7155,10/31/23 1:45,01/15/24,113,11,10,11/5/23 14:53,11/5/23 16:16,"['script1', 'script6', 'script6', 'script1', 'script2', 'script1', 'script1', 'script6', 'script8', 'script7', 'script9', 'script8', 'script2', 'script6', 'script6', 'script10', 'script6', 'script6', 'script8', 'script4', 'script10', 'script10', 'script7', 'script7', 'script4', 'script9', 'script7', 'script8', 'script5', 'script4', 'script5', 'script6']"
7156,8/22/23 5:23,01/15/24,51,11,15,8/25/23 9:37,8/25/23 10:16,"['script7', 'script7', 'script7', 'script6', 'script6', 'script1', 'script1', 'script8', 'script6', 'script8', 'script1', 'script4', 'script8', 'script3', 'script9', 'script7', 'script4', 'script1', 'script4', 'script9', 'script5', 'script10', 'script4']"
7157,2/7/23 21:07,06/15/23,42,10,14,2/11/23 13:54,2/11/23 14:25,"['script7', 'script9', 'script6', 'script9', 'script5', 'script9', 'script7', 'script6', 'script5', 'script10', 'script3', 'script1', 'script10', 'script8', 'script8', 'script10', 'script1', 'script10', 'script6', 'script7', 'script3', 'script5', 'script4']"
7158,10/19/23 13:06,01/15/24,74,11,10,10/20/23 16:00,10/20/23 17:19,"['script3', 'script8', 'script10', 'script8', 'script7', 'script9', 'script7', 'script10', 'script1', 'script9', 'script6', 'script4']"
7159,6/19/23 16:41,06/15/23,60,10,15,6/24/23 13:04,6/24/23 14:45,"['script6', 'script2', 'script2', 'script3', 'script4', 'script10', 'script8', 'script5', 'script6', 'script3', 'script7', 'script6', 'script4', 'script4', 'script2', 'script1', 'script4', 'script6', 'script4', 'script6', 'script10']"
7160,10/2/23 7:32,01/15/24,53,14,10,10/3/23 11:33,10/3/23 13:02,"['script9', 'script10', 'script9', 'script7', 'script1', 'script2', 'script9', 'script4', 'script1']"
7161,4/26/23 4:43,06/15/23,80,14,14,5/1/23 9:40,5/1/23 10:12,"['script1', 'script3', 'script4', 'script1', 'script4', 'script4', 'script7', 'script8', 'script3', 'script7', 'script9', 'script4', 'script9', 'script2', 'script3', 'script8', 'script3', 'script3', 'script6', 'script10', 'script3', 'script3', 'script6', 'script4', 'script5', 'script8', 'script4', 'script3', 'script9', 'script5', 'script8']"
7162,6/15/23 4:44,06/15/23,73,15,10,6/20/23 15:58,6/20/23 16:29,"['script10', 'script3', 'script7', 'script5', 'script6', 'script6', 'script6', 'script7', 'script1', 'script8', 'script2', 'script3', 'script1', 'script2', 'script9', 'script3', 'script2', 'script4', 'script6', 'script1', 'script3', 'script7', 'script6', 'script3', 'script9', 'script8', 'script10', 'script2', 'script1']"
7163,7/13/23 8:08,01/15/24,21,11,12,7/14/23 9:23,7/14/23 9:59,"['script10', 'script8', 'script2', 'script3', 'script5', 'script4', 'script4', 'script8', 'script8', 'script5']"
7164,8/29/23 15:23,01/15/24,101,13,14,9/3/23 9:20,9/3/23 10:46,"['script9', 'script6', 'script4', 'script10', 'script8', 'script3', 'script7', 'script6', 'script2', 'script4', 'script1', 'script1', 'script8', 'script3', 'script9', 'script1', 'script2', 'script6', 'script9']"
7165,2/24/23 18:06,06/15/23,57,10,11,2/28/23 9:03,2/28/23 10:29,"['script3', 'script7', 'script7', 'script1', 'script6', 'script7', 'script9', 'script3', 'script2', 'script8', 'script7', 'script5', 'script8', 'script1', 'script2', 'script10', 'script4', 'script10', 'script4', 'script9']"
7166,7/24/23 5:26,01/15/24,76,12,10,7/30/23 14:48,7/30/23 15:55,"['script2', 'script3', 'script2', 'script6', 'script6', 'script5', 'script6', 'script4', 'script5', 'script2', 'script5', 'script5', 'script5', 'script5', 'script10', 'script2', 'script10', 'script9', 'script1', 'script7', 'script8', 'script7', 'script9', 'script4', 'script1', 'script5', 'script2', 'script10', 'script2', 'script5', 'script4', 'script9', 'script5', 'script7', 'script3', 'script3', 'script6', 'script2', 'script6', 'script5', 'script8']"
7167,3/6/23 18:06,06/15/23,12,10,11,3/7/23 9:49,3/7/23 11:49,"['script7', 'script1', 'script2', 'script6', 'script8', 'script1']"
7168,6/19/23 15:37,06/15/23,60,12,12,6/22/23 15:07,6/22/23 17:02,"['script9', 'script8', 'script3', 'script9', 'script10', 'script3', 'script3', 'script7', 'script6', 'script9', 'script7', 'script1', 'script4', 'script4', 'script8', 'script5', 'script9', 'script8']"
7169,6/22/23 10:48,06/15/23,99,15,11,6/23/23 8:26,6/23/23 9:23,"['script2', 'script3']"
7170,6/4/23 7:20,06/15/23,120,10,14,6/6/23 15:15,6/6/23 16:41,"['script7', 'script3', 'script2', 'script3', 'script10', 'script3', 'script3', 'script7', 'script9']"
7171,8/25/23 22:51,01/15/24,80,11,12,8/26/23 13:00,8/26/23 14:41,['script6']
7172,5/26/23 1:19,06/15/23,21,12,13,5/28/23 13:13,5/28/23 14:05,"['script10', 'script4', 'script8', 'script10', 'script8', 'script8', 'script7', 'script10', 'script7', 'script8', 'script1', 'script5', 'script7', 'script2', 'script2', 'script1', 'script7', 'script1', 'script3', 'script3']"
7173,5/27/23 19:22,06/15/23,29,13,13,5/28/23 10:34,5/28/23 11:53,"['script5', 'script10', 'script4', 'script6']"
7174,5/21/23 5:52,06/15/23,29,13,13,5/26/23 16:23,5/26/23 18:15,"['script6', 'script2', 'script6', 'script3', 'script8', 'script9', 'script2', 'script8', 'script4', 'script10', 'script6', 'script6', 'script2', 'script9', 'script3', 'script5', 'script3', 'script5', 'script8', 'script3', 'script8', 'script3', 'script7', 'script10', 'script6', 'script8', 'script10', 'script2', 'script6', 'script8', 'script6', 'script8', 'script8', 'script4', 'script10']"
7175,6/20/23 14:22,06/15/23,65,10,12,6/24/23 12:02,6/24/23 13:45,"['script4', 'script3', 'script5', 'script7', 'script5', 'script9', 'script3', 'script8', 'script4', 'script6', 'script9', 'script10', 'script8', 'script3', 'script6', 'script7', 'script9', 'script3']"
7176,8/4/23 17:06,01/15/24,74,12,14,8/6/23 11:35,8/6/23 12:07,"['script10', 'script4', 'script7', 'script6', 'script10', 'script8', 'script6', 'script4', 'script9']"
7177,3/27/23 22:37,06/15/23,78,13,10,4/3/23 15:37,4/3/23 16:19,"['script1', 'script3', 'script5', 'script3', 'script5', 'script7', 'script10', 'script9', 'script8', 'script2', 'script10', 'script3', 'script1', 'script3', 'script9', 'script9', 'script10', 'script8', 'script9', 'script7', 'script4', 'script2', 'script6', 'script2', 'script3', 'script5', 'script5', 'script10', 'script8', 'script1', 'script6', 'script4', 'script3', 'script2', 'script10', 'script6', 'script9', 'script2', 'script2']"
7178,9/5/23 7:34,01/15/24,112,12,12,9/12/23 9:16,9/12/23 11:03,"['script3', 'script10', 'script3', 'script4', 'script4', 'script10', 'script9', 'script1', 'script9', 'script9', 'script4', 'script3', 'script9', 'script2', 'script2', 'script2', 'script9', 'script10', 'script2', 'script10', 'script10', 'script4', 'script9', 'script3', 'script6', 'script9', 'script7', 'script4', 'script9', 'script4', 'script2', 'script7', 'script10', 'script5', 'script6', 'script7', 'script6', 'script9', 'script9']"
7179,6/8/23 10:59,06/15/23,14,13,10,6/13/23 13:33,6/13/23 14:49,"['script8', 'script5', 'script2', 'script9', 'script1', 'script6', 'script1', 'script5', 'script9', 'script10', 'script8', 'script4', 'script4', 'script9', 'script5', 'script8', 'script7', 'script3', 'script10', 'script10', 'script5', 'script3', 'script8', 'script4', 'script5', 'script8', 'script2', 'script6']"
7180,1/24/23 2:13,06/15/23,54,15,11,1/28/23 10:18,1/28/23 11:33,"['script4', 'script8', 'script4', 'script3', 'script6', 'script4', 'script10', 'script8', 'script8', 'script9', 'script9', 'script6', 'script1', 'script2', 'script7', 'script2', 'script8', 'script3', 'script10', 'script8']"
7181,3/25/23 13:42,06/15/23,72,14,15,3/31/23 15:41,3/31/23 16:14,"['script8', 'script8', 'script3', 'script3', 'script10', 'script1', 'script2', 'script10', 'script3', 'script9', 'script5', 'script6', 'script3', 'script4', 'script5', 'script8', 'script6', 'script1', 'script8', 'script9', 'script8', 'script5', 'script7', 'script1', 'script10', 'script2', 'script10', 'script10', 'script8', 'script9', 'script9', 'script5']"
7182,3/29/23 6:55,06/15/23,13,12,11,4/3/23 9:29,4/3/23 10:14,"['script4', 'script2', 'script6', 'script9', 'script9', 'script1', 'script2', 'script10', 'script8', 'script5', 'script1', 'script2', 'script9', 'script10', 'script10', 'script8', 'script8', 'script9', 'script7', 'script8', 'script10', 'script3', 'script1', 'script4', 'script9', 'script6']"
7183,2/20/23 3:56,06/15/23,15,11,14,2/23/23 14:56,2/23/23 16:22,"['script8', 'script6', 'script5', 'script9', 'script2', 'script5', 'script3', 'script4', 'script9', 'script8', 'script10', 'script5', 'script9', 'script10', 'script8', 'script4', 'script5', 'script4', 'script7', 'script1', 'script8', 'script3', 'script2']"
7184,8/18/23 13:52,01/15/24,93,12,14,8/24/23 16:01,8/24/23 16:36,"['script9', 'script4', 'script10', 'script5', 'script8', 'script5', 'script4', 'script6', 'script3', 'script6', 'script3', 'script8', 'script6', 'script2', 'script7', 'script9', 'script6', 'script10', 'script7', 'script9', 'script9', 'script7', 'script8', 'script8', 'script7', 'script10', 'script6', 'script2', 'script2', 'script2', 'script3', 'script5']"
7185,5/28/23 9:18,06/15/23,88,11,12,6/3/23 13:16,6/3/23 15:03,"['script4', 'script2', 'script1', 'script3', 'script6', 'script3', 'script9', 'script10', 'script10', 'script8', 'script7', 'script9', 'script1', 'script5', 'script10', 'script3', 'script8', 'script3', 'script10', 'script8', 'script9', 'script7', 'script3', 'script8', 'script3', 'script1', 'script2', 'script5', 'script7', 'script8', 'script8', 'script4', 'script7', 'script4', 'script8', 'script7', 'script2', 'script6', 'script6', 'script2', 'script10']"
7186,10/31/23 3:48,01/15/24,40,12,13,11/4/23 15:54,11/4/23 16:55,"['script7', 'script10', 'script5', 'script9', 'script5', 'script8', 'script6', 'script5', 'script9', 'script4', 'script7', 'script3', 'script2', 'script4', 'script1', 'script9', 'script8', 'script2', 'script2', 'script9', 'script8', 'script10', 'script8', 'script3']"
7187,3/9/23 21:44,06/15/23,37,15,12,3/13/23 10:15,3/13/23 12:03,"['script10', 'script10', 'script7', 'script1', 'script9', 'script2', 'script1', 'script3', 'script8', 'script2', 'script6', 'script4', 'script10', 'script10', 'script9', 'script9', 'script9', 'script1', 'script10', 'script8', 'script7', 'script7']"
7188,9/6/23 4:49,01/15/24,99,15,15,9/8/23 10:53,9/8/23 11:51,"['script8', 'script1', 'script3', 'script8', 'script2', 'script6', 'script10', 'script10', 'script6', 'script2', 'script10', 'script8', 'script4']"
7189,5/29/23 23:04,06/15/23,40,13,12,6/2/23 10:50,6/2/23 12:20,"['script10', 'script5', 'script3', 'script10', 'script2', 'script1', 'script6', 'script5', 'script5', 'script3', 'script6', 'script6', 'script10', 'script2', 'script5', 'script6', 'script3', 'script6', 'script4', 'script3']"
7190,6/15/23 9:09,06/15/23,115,10,15,6/20/23 16:39,6/20/23 17:11,"['script1', 'script7', 'script4', 'script1', 'script1', 'script4', 'script7', 'script2', 'script7', 'script7', 'script1', 'script8', 'script3', 'script1', 'script9', 'script9', 'script1', 'script6', 'script4', 'script1', 'script7', 'script7', 'script1', 'script5', 'script4', 'script4', 'script2', 'script2', 'script3', 'script5', 'script7', 'script6', 'script7']"
7191,7/22/23 20:02,01/15/24,109,15,10,7/24/23 8:12,7/24/23 9:22,"['script7', 'script5', 'script7', 'script6', 'script6', 'script8', 'script5', 'script2', 'script1', 'script6', 'script9']"
7192,8/28/23 23:22,01/15/24,16,11,15,8/30/23 8:59,8/30/23 10:19,"['script1', 'script7', 'script10', 'script10', 'script7', 'script8', 'script7', 'script10', 'script9', 'script7', 'script3', 'script3', 'script8', 'script5', 'script9', 'script8']"
7193,5/31/23 9:01,06/15/23,80,14,13,6/1/23 11:35,6/1/23 12:06,"['script10', 'script5', 'script10', 'script6', 'script8', 'script6', 'script5', 'script4', 'script1', 'script1', 'script1', 'script6', 'script1']"
7194,5/22/23 21:11,06/15/23,24,11,14,5/27/23 11:48,5/27/23 12:46,"['script5', 'script4', 'script1', 'script9', 'script2', 'script4', 'script5', 'script5', 'script6', 'script3', 'script9', 'script8', 'script8', 'script1', 'script3', 'script10', 'script9', 'script10', 'script6', 'script3', 'script7', 'script2', 'script8', 'script3', 'script10', 'script4', 'script1', 'script6', 'script9', 'script6', 'script2', 'script3', 'script9', 'script2']"
7195,8/25/23 21:36,01/15/24,30,13,13,8/26/23 12:40,8/26/23 13:52,"['script8', 'script3', 'script6', 'script5', 'script3', 'script10', 'script6', 'script8', 'script8']"
7196,4/29/23 3:43,06/15/23,71,13,12,5/6/23 14:23,5/6/23 15:40,"['script10', 'script8', 'script4', 'script1', 'script6', 'script6', 'script7', 'script3', 'script4', 'script7', 'script7', 'script9', 'script8', 'script8', 'script1', 'script2', 'script7', 'script5', 'script3', 'script10', 'script1', 'script3', 'script3', 'script7', 'script9', 'script2', 'script3', 'script4', 'script10', 'script8', 'script1', 'script3', 'script10', 'script10', 'script4', 'script7', 'script2', 'script1', 'script5', 'script1', 'script6', 'script4']"
7197,2/20/23 5:17,06/15/23,112,15,13,2/25/23 16:55,2/25/23 17:46,"['script6', 'script1', 'script9', 'script7', 'script7', 'script1', 'script8', 'script2', 'script8', 'script6', 'script3', 'script10', 'script8', 'script5', 'script3', 'script6', 'script6', 'script5', 'script3', 'script1', 'script2', 'script4', 'script5', 'script6', 'script5', 'script2', 'script9', 'script10', 'script6', 'script7', 'script4', 'script3', 'script6', 'script5']"
7198,9/23/23 18:39,01/15/24,56,14,11,9/29/23 14:54,9/29/23 16:12,"['script4', 'script9', 'script2', 'script5', 'script10', 'script7', 'script8', 'script10', 'script6', 'script10', 'script5', 'script10', 'script4', 'script2', 'script4', 'script7', 'script1', 'script4', 'script4', 'script2', 'script8', 'script4', 'script9', 'script4', 'script9', 'script10', 'script2', 'script4', 'script3', 'script3', 'script10', 'script6', 'script7', 'script10']"
7199,2/7/23 13:22,06/15/23,38,13,13,2/10/23 15:31,2/10/23 17:18,"['script7', 'script8', 'script10', 'script2', 'script1', 'script9', 'script9', 'script5', 'script5', 'script3', 'script6', 'script3', 'script3', 'script3', 'script3', 'script3', 'script1', 'script9', 'script9', 'script7', 'script2', 'script10', 'script9', 'script6', 'script10', 'script1']"
7200,4/11/23 5:57,06/15/23,40,13,11,4/17/23 8:10,4/17/23 9:26,"['script9', 'script1', 'script6', 'script6', 'script10', 'script9', 'script4', 'script4', 'script8', 'script1', 'script3', 'script3', 'script10', 'script2', 'script1', 'script1', 'script6', 'script1', 'script2', 'script8', 'script7', 'script5', 'script2', 'script3', 'script10', 'script3', 'script10', 'script6', 'script6', 'script7', 'script8', 'script3', 'script1', 'script1', 'script1', 'script1']"
